Time(s)	Force(lb)	Position(mm)
185.9404	0.332279	29.4639
185.9825	0.332532	29.4600
186.0325	0.332786	29.4546
186.0825	0.333055	29.4498
186.1325	0.333321	29.4446
186.1903	0.333572	29.4388
186.2403	0.333829	29.4340
186.2903	0.334097	29.4287
186.3403	0.334363	29.4242
186.3822	0.334628	29.4197
186.4322	0.334873	29.4146
186.4822	0.335115	29.4100
186.5322	0.335346	29.4046
186.5901	0.335579	29.3989
186.6401	0.335840	29.3937
186.6901	0.336116	29.3888
186.7401	0.336383	29.3839
186.7821	0.336655	29.3796
186.8321	0.336927	29.3750
186.8821	0.337206	29.3697
186.9321	0.337488	29.3646
186.9899	0.337768	29.3591
187.0399	0.338023	29.3537
187.0899	0.338283	29.3492
187.1399	0.338558	29.3438
187.1822	0.338838	29.3395
187.2322	0.339122	29.3347
187.2822	0.339402	29.3295
187.3322	0.339671	29.3247
187.3901	0.339933	29.3187
187.4401	0.340204	29.3139
187.4901	0.340464	29.3090
187.5401	0.340573	29.3037
187.5817	0.341054	29.2999
187.6317	0.341613	29.2947
187.6817	0.341265	29.2896
187.7317	0.342067	29.2849
187.7899	0.341875	29.2788
187.8399	0.342077	29.2743
187.8899	0.342690	29.2690
187.9399	0.343042	29.2640
187.9815	0.342860	29.2599
188.0315	0.343229	29.2546
188.0815	0.344050	29.2498
188.1315	0.343733	29.2447
188.1894	0.343839	29.2390
188.2394	0.344704	29.2343
188.2894	0.344291	29.2295
188.3394	0.344437	29.2243
188.3814	0.345584	29.2197
188.4314	0.345560	29.2147
188.4814	0.345146	29.2100
188.5314	0.345515	29.2046
188.5733	0.346369	29.2007
188.6233	0.346127	29.1957
188.6733	0.346393	29.1907
188.7233	0.346967	29.1859
188.7812	0.346026	29.1800
188.8312	0.346890	29.1752
188.8812	0.348110	29.1700
188.9312	0.347698	29.1646
188.9734	0.347335	29.1602
189.0234	0.348371	29.1555
189.0734	0.348641	29.1504
189.1234	0.348061	29.1454
189.1811	0.349496	29.1400
189.2311	0.349113	29.1353
189.2811	0.348594	29.1298
189.3311	0.349695	29.1251
189.3732	0.350512	29.1208
